x,y,a,uv,ua
0.17965001639766875,0.09729630293860027,3.1016570771795866,0.002,0.0
0.1795701659869534,0.09529788539817698,3.1016570771795866,0.002,0.0
0.17949031885109873,0.0932995498177453,3.1016570771795866,0.002,0.0
0.17941046681532474,0.09130109160695299,3.1016570771795866,0.002,0.0
0.1793306241233246,0.08930286724294147,3.1016570771795866,0.002,0.0
0.1792507730594772,0.08730443335657162,3.1016570771795866,0.002,0.0
0.1792507730594772,0.08730443335657162,3.1016585571795865,0.002,0.0
0.1791709300056113,0.08530612580069163,3.1016585571795865,0.002,0.0
0.1791709300056113,0.08530612580069163,3.1016575271795865,0.002,0.0
0.17909108306952698,0.08330777267821801,3.1016575271795865,0.002,0.0
0.17909108306952698,0.08330777267821801,3.1016563171795863,0.002,0.0
0.17901123753159584,0.08130951515764989,3.1016563171795863,0.002,0.0
0.17893138350967397,0.07931104531215147,3.1016563171795863,0.002,0.0
0.17893138350967397,0.07931104531215147,3.1016579871795864,0.002,0.0
0.17885153480287763,0.07731262482987808,3.1016579871795864,0.002,0.0
0.17877169186418412,0.07531434870930204,3.1016579871795864,0.002,0.0
0.17869184002687358,0.0733158498778107,3.1016579871795864,0.002,0.0
0.17861199614975176,0.07131755027063785,3.1016579871795864,0.002,0.0
0.17853214880720192,0.06931916393216252,3.1016579871795864,0.002,0.0
0.17853214880720192,0.06931916393216252,3.1016569771795863,0.002,0.0
0.17853214880720192,0.06931916393216252,3.1016589171795865,0.002,0.0
0.1784523063656639,0.0673208536679521,3.1016589171795865,0.002,0.0
0.17837245726978515,0.06532237685776587,3.1016589171795865,0.002,0.0
0.17837245726978515,0.06532237685776587,3.1016572071795867,0.002,0.0
0.17837245726978515,0.06532237685776587,3.1016588271795866,0.002,0.0
0.17837245726978515,0.06532237685776587,3.101657117179587,0.002,0.0
0.17837245726978515,0.06532237685776587,3.101658997179587,0.002,0.0
0.17829261557383239,0.06332408124670891,3.101658997179587,0.002,0.0
0.1782127724849073,0.061325750772032575,3.101658997179587,0.002,0.0
0.17813292597670116,0.059327334718834376,3.101658997179587,0.002,0.0
0.1780530813571914,0.05732896593634636,3.101658997179587,0.002,0.0
0.17797323487165823,0.055330550450612304,3.101658997179587,0.002,0.0
0.17789339402979615,0.05333227621592571,3.101658997179587,0.002,0.0
0.17781354951441483,0.05133391003958753,3.101658997179587,0.002,0.0
0.17773370748809017,0.04933560615990926,3.101658997179587,0.002,0.0
0.17765386081562287,0.04733718599554645,3.101658997179587,0.002,0.0
0.17757401465313946,0.04533877859517342,3.101658997179587,0.002,0.0
0.17749416769691723,0.0433403513289295,3.101658997179587,0.002,0.0
0.17741432457542464,0.041342020039146325,3.101658997179587,0.002,0.0
0.17733448120171563,0.03934368243683542,3.101658997179587,0.002,0.0
0.17725463408797687,0.03734525122823291,3.101658997179587,0.002,0.0
0.1771747875207835,0.03534683369868962,3.101658997179587,0.002,0.0
0.17709494519082586,0.033348522219618426,3.101658997179587,0.002,0.0
0.17701510012214272,0.03135014219512036,3.101658997179587,0.002,0.0
0.17693526025041434,0.029351892241154517,3.101658997179587,0.002,0.0
0.17693526025041434,0.029351892241154517,3.1016579271795868,0.002,0.0
